bookID,specialist_rating,reader_rating,isbn,isbn13,language_code,num_pages,ratings_count,text_reviews_count,publication_date,publisher,age
2165,7.85,7.78,394800761,9780394800769,eng,64,4344,262,8/12/1959,Random House Books for Young Readers,8-10
2166,8.82,8.09,394800834,9780394800837,eng,64,4560,253,9/12/1947,Random House Books for Young Readers,8-10
2167,6.77,8.36,679891110,9780679891116,eng,61,289,4,11/11/1997,Random House Books for Young Readers,8-10
2168,8,8.06,679800034,9780679800033,eng,64,89920,1207,10/10/1990,Random House Books for Young Readers,8-10
2169,7.5,8.52,039484484X,9780394844848,eng,56,13097,324,12/9/1989,Random House Books for Young Readers,8-10
2170,8.56,7.58,7175221,9780007175222,eng,36,5868,162,11/1/2005,London : Collins  2004.,8-10
2171,7.2,8.86,679889108,9780679889106,eng,72,260054,3532,2/24/1998,Random House Books for Young Readers,8-10
2172,7.03,7.91,7158513,9780007158515,eng,48,16917,444,5/6/2003,HarperCollinsChildren’sBooks,8-10
2173,9.03,9.14,1930332351,9781930332355,spa,64,29,4,3/1/2003,Lectorum Publications,8-10
2174,6.7,9.13,807218731,9780807218730,eng,61,50844,160,10/14/2003,Listening Library (Audio),8-10
2175,8.35,8.58,679867120,9780679867128,eng,56,3196,137,1/11/1995,Random House Books for Young Readers,8-10
2176,8.25,9.05,1565847040,9781565847040,eng,272,1282,102,9/1/2001,The New Press,8-10
2177,6.57,7.7,375834966,9780375834967,eng,64,8,0,1/5/2005,Random House Books for Young Readers,8-10
2178,8.56,7.37,865164711,9780865164710,lat,75,63,9,5/6/2005,Bolchazy-Carducci Publishers,8-10
2179,7.35,7.38,7169973,9780007169979,eng,62,31251,494,8/4/2003,HarperCollinsChildren’sBooks,8-10
2180,6.75,8.38,62516590,9780062516596,eng,262,1844,220,4/3/2001,HarperOne,8-10
2181,7.17,6.74,141185260,9780141185262,eng,246,32544,1610,8/31/2000,Penguin Books Ltd,8-10
2182,7.79,7.08,691089574,9780691089577,eng,320,172,22,11/4/2001,Princeton University Press,8-10
2183,8.03,8.35,1883011191,9781883011192,eng,916,547,39,10/1/1996,Library of America,8-10
2184,6.86,8.19,747553467,9780747553465,eng,275,30,3,10/8/2001,Bloomsbury Paperbacks,8-10
2185,8.72,8.97,1400078431,9781400078431,eng,227,120758,8711,2/13/2007,Vintage,8-10
2186,8.25,8.87,940322781,9780940322783,eng,224,269,26,8/31/2001,NYRB Classics,8-10
2187,8.39,8.53,679745394,9780679745396,eng,320,1205,100,4/27/1993,Vintage,8-10
2188,8.39,8.9,8520918867,9788520918869,por,224,82,9,5/24/2006,Nova Fronteira,8-10
2189,7.32,8.99,740720120,9780740720123,eng,130,68,1,9/6/2001,Andrews McMeel Publishing,8-10
2190,8.21,7.77,740721941,9780740721946,eng,128,416,11,3/1/2002,Andrews McMeel Publishing,8-10
2191,7.62,8.14,140620621,9780140620627,eng,536,701,78,1/1/1994,Penguin Books/Penguin Popular Classics,8-10
2192,9.43,8.17,142000086,9780142000083,en-US,625,1022,165,9/1/2001,Penguin Books,8-10
2193,8.45,8.36,067978327X,9780679783275,eng,896,557,87,10/10/2000,Modern Library,8-10
2194,7.2,8.42,810119110,9780810119116,en-US,573,106,19,9/19/2001,Northwestern University Press,8-10
2195,8.92,8.19,385492162,9780385492164,eng,192,6591,661,8/17/1999,Anchor,8-10
2196,8.69,8.4,1844670228,9781844670222,eng,228,1727,173,3/1/2006,Verso,8-10
2197,7.26,9.94,1859843824,9781859843826,eng,474,1021,101,6/17/2002,Verso,8-10
2198,8.4,8.41,1931859353,9781931859356,eng,240,237,22,4/1/2006,Haymarket Books,8-10
2199,8.16,6.96,743265696,9780743265690,eng,256,709,49,2/9/2005,Simon & Schuster,8-10
2200,6.61,7.94,752864327,9780752864327,eng,566,368195,3556,3/24/2005,Orion,8-10
2201,7.39,7.33,140307370,9780140307375,eng,144,11,1,8/1/1987,Puffin Books,8-10
2202,8.64,8.65,64405443,9780064405447,en-US,260,4169,155,3/31/1996,HarperTrophy,8-10
2203,6.73,8.81,64405451,9780064405454,eng,321,4747,148,3/31/1996,HarperTrophy,8-10
2204,7.44,8.37,64400999,9780064400992,en-US,192,7809,186,4/5/2000,HarperCollins,8-10
2205,8.53,7.9,971316821,9780971316829,eng,325,58,8,12/31/2002,Minnesota Heritage Publishing,8-10
2206,8.76,8.25,873512693,9780873512695,eng,342,184,30,8/15/1992,Minnesota Historical Society Press,8-10
2207,7.58,8.54,006440546X,9780064405461,eng,336,4586,119,3/31/1995,HarperTrophy,8-10
2208,7.73,9.04,64405478,9780064405478,en-US,320,4839,126,3/31/1995,HarperTrophy,8-10
2209,7.86,8.13,690134495,9780690134490,eng,180,70,7,1/1/1943,Thomas Y. Crowell Company,8-10
2210,8.23,8.73,64408582,9780064408585,eng,304,2722,151,12/31/2000,HarperTrophy,8-10
2211,9.65,8.36,64400964,9780064400961,en-US,144,20976,935,8/14/2007,HarperCollins,8-10
2212,6.37,6.53,1416916172,9781416916178,eng,352,22023,395,6/1/2006,Aladdin,8-10
2213,8.05,8.25,044040035X,9780440400356,eng,320,243,7,1/1/1988,Yearling,8-10
2214,7.79,7.77,929093097,9780929093093,eng,160,5702,65,4/1/2001,Taylor Productions Ltd,8-10
2215,7.95,8.1,385732953,9780385732956,eng,188,21620,836,8/23/2005,Delacorte Press,8-10
2216,7.83,7.52,20419708,9780020419709,eng,178,182,37,6/1/1974,Atheneum,8-10
2217,9.34,9.04,688320147,9780688320140,eng,192,43,3,3/1/1975,William Morrow & Company,8-10
2218,9.07,9.39,765316110,9780765316110,en-US,352,8577,756,11/28/2006,Tor Books,8-10
2219,8.25,8.72,765309041,9780765309044,eng,288,6234,337,1/24/2006,Orb Books,8-10
2220,8.01,7.65,765347989,9780765347985,eng,212,10475,496,9/1/2004,Tor,8-10
2221,8.66,7.77,765341174,9780765341174,eng,341,9828,1004,9/17/2001,Forge,8-10
2222,8.04,8.02,765341298,9780765341297,en-GB,368,5618,514,11/29/2005,Forge Books,8-10
2223,7.14,7.77,898794161,9780898794168,eng,140,475,66,7/15/1990,F & W Publications Inc.,8-10
2224,8.65,7.65,312876068,9780312876067,eng,608,2436,268,3/14/2001,Forge Books,8-10
2225,7.79,7.69,61093998,9780061093999,eng,430,2707,167,1/25/1999,HarperTorch,8-10
2226,8.06,7.86,076534128X,9780765341280,eng,416,7487,617,3/27/2012,Forge,8-10
2227,7.5,9.3,812550757,9780812550757,eng,382,190379,6637,8/15/1994,Tor Books,8-10
2228,6.77,7.91,812524268,9780812524260,en-US,311,18228,427,7/15/1992,Tor Fantasy,8-10
2229,8.26,8.91,812532619,9780812532616,eng,352,10268,164,1/15/1994,Tor Books,8-10
2230,7.28,8.1,1593974809,9781593974800,eng,13,109,19,9/5/2006,Macmillan Audio,8-10
2231,7.6,8.07,345482409,9780345482402,eng,422,23534,2199,5/31/2005,Del Rey,8-10
2232,7.89,7.83,399245499,9780399245497,en-US,356,2288,69,9/14/2006,Philomel Books,8-10
2233,7.99,6.55,399242082,9780399242083,eng,341,134,11,9/22/2005,Philomel Books,8-10
2234,7.32,7.93,142501522,9780142501528,en-US,400,26237,240,9/15/2003,Firebird,8-10
2235,8.12,7.13,142501093,9780142501092,eng,374,14205,144,6/2/2005,Firebird,8-10
2236,8.89,8.31,1862301387,9781862301382,eng,352,88167,2604,9/4/2006,Red Fox,8-10
2237,8.35,6.95,142501182,9780142501184,eng,356,8025,261,3/31/2003,Firebird,8-10
2238,8.64,9.97,142401420,9780142401422,en-US,368,17597,188,5/24/2004,Firebird,8-10
2239,6.22,8.78,142402486,9780142402481,eng,389,10830,119,9/9/2004,Firebird,8-10
2240,8.35,8.19,142401986,9780142401989,en-US,72,2353,43,10/21/2004,Puffin,8-10
2241,7.56,8.22,084317420X,9780843174205,eng,32,614,29,8/24/1998,Price Stern Sloan,8-10
2242,7.63,8.49,843121106,9780843121100,eng,40,202,17,9/14/2006,Price Stern Sloan,8-10
2243,8.45,9.77,843178388,9780843178388,eng,32,1701,74,3/23/1998,Price Stern Sloan,8-10
2244,9.34,7.99,843121319,9780843121315,eng,32,207,11,1/11/2007,Price Stern Sloan,8-10
2245,7.66,7.93,843175044,9780843175042,eng,32,291,21,11/22/1999,Price Stern Sloan,8-10
2246,7.35,8.81,1405211997,9781405211994,eng,36,1,0,4/30/2004,Egmont Children's Books,8-10
2247,7.27,8.49,084312492X,9780843124927,eng,32,87,12,5/10/2007,Price Stern Sloan,8-10
2248,8.78,8.67,679801243,9780679801245,eng,32,6,0,10/14/1989,Random House for Young Readers,10-13
2249,8.53,8.67,679801154,9780679801153,eng,32,2,0,10/14/1989,Random House for Young Readers,10-13
2250,6.64,7.56,679801251,9780679801252,eng,32,3,0,10/14/1989,Random House for Young Readers,10-13
2251,7.95,8.75,067980126X,9780679801269,eng,32,3,0,10/14/1989,Random House  for Young Readers,10-13
2252,6.94,8.42,2010189140,9782010189142,fre,36,1,0,5/31/1997,Hachette,10-13
2253,8.73,6.81,385074573,9780385074575,eng,158,57,9,10/1/1964,Doubleday Books,10-13
2254,6.22,7.96,689707495,9780689707490,eng,32,124141,2038,4/1/1982,Atheneum Books for Young Readers,10-13
2255,8.66,7.06,689305648,9780689305641,eng,32,4,1,1/1/1977,Atheneum Books,10-13
2256,7.97,8.82,1595191356,9781595191359,eng,32,0,0,10/30/1991,Live Oak Media,10-13
2257,6.68,8.66,60753102,9780060753108,eng,325,3258,478,7/26/2005,HarperCollins,10-13
2258,7.5,8.72,142302333,9780142302330,eng,1008,527,12,9/16/2002,Puffin,10-13
2259,7.57,8.14,441012396,9780441012398,en-US,384,17485,1021,5/1/2005,Ace Books,10-13
2260,6.83,7.42,515138819,9780515138818,eng,405,31047,3519,11/30/2004,Jove,10-13
2261,8.36,8.96,441005837,9780441005833,eng,304,17168,997,12/1/1998,Ace,10-13
2262,7.79,8.43,698119606,9780698119604,eng,224,7941,419,10/13/2003,Firebird,10-13
2263,9.46,7.38,152000178,9780152000172,eng,64,1036,78,9/1/1998,HMH Books for Young Readers,10-13
2264,9.95,7.98,451528824,9780451528827,eng,320,625759,13883,5/6/2003,Signet Book,10-13
2265,8.81,8.52,1419326961,9781419326967,en-US,9,69,17,1/1/2005,Recorded Books  Inc.,10-13
2266,7.56,6.52,553560689,9780553560688,eng,403,3106,115,2/1/1993,Bantam Books,10-13
2267,9.28,9.02,448400634,9780448400631,eng,315,85,12,11/1/1990,Grosset & Dunlap,10-13
2268,6.89,8.1,679729976,9780679729976,eng,685,5889,183,12/9/1996,Vintage,10-13
2269,7.94,7.13,141185872,9780141185873,eng,406,2334,109,4/5/2001,Penguin Books,10-13
2270,7.8,7.04,156027755,9780156027755,eng,385,1606,83,12/16/2002,Mariner Books,10-13
2271,7.42,8.32,1883011183,9781883011185,eng,734,119,10,10/1/1996,Library of America,10-13
2272,7.71,8.79,691024715,9780691024714,eng,800,256,22,1/31/1993,Princeton University Press,10-13
2273,7.31,6.76,811216748,9780811216746,eng,292,8717,477,9/17/2006,New Directions,10-13
2274,7.07,8.16,679727221,9780679727224,eng,256,7305,277,8/11/1990,Vintage,10-13
2275,7.24,8.54,031235326X,9780312353261,eng,928,34366,573,12/1/2005,Griffin,10-13
2276,8.54,7.94,312354606,9780312354602,en-US,484,1287,104,12/26/2006,St. Martin's Press,10-13
2277,8.7,10.05,097216748X,9780972167482,eng,429,132,27,10/1/2006,Treat Enterprises,10-13
2278,7.63,7.92,743471229,9780743471220,eng,326,1246,69,10/1/2006,Pocket Star,10-13
2279,8.4,7.39,60278420,9780060278427,eng,80,746,48,10/13/1998,HarperCollins,10-13
2280,8.44,7.31,1400307848,9781400307845,eng,113,108,11,5/10/2006,Tommy Nelson,10-13
2281,8.79,8.38,1400307856,9781400307852,eng,116,94,10,5/10/2006,Tommy Nelson,10-13
2282,6.78,8.42,60724919,9780060724917,eng,352,686,52,2/7/2006,HarperCollins,10-13
2283,8.11,6.76,60885521,9780060885526,eng,256,4144,98,1/2/2007,HarperCollins,10-13
2284,7.03,9.51,64400816,9780064400817,eng,124,3926,119,10/20/1976,Harper & Row,10-13
2285,7.32,8.15,64461963,9780064461962,eng,160,234,18,10/1/1997,HarperCollins Publishers,10-13
2286,8.64,7.09,1400307864,9781400307869,eng,128,41,2,5/8/2006,Thomas Nelson,10-13
2287,8.81,9.13,140008279X,9781400082797,en-US,276,346,31,6/27/2006,Harmony,10-13
2288,7.55,7.47,226505367,9780226505367,eng,248,75,12,11/15/2006,University of Chicago Press,10-13
2289,9.92,7.61,810117495,9780810117495,eng,304,92,9,2/28/2001,Northwestern University Press,10-13
2290,8.32,8.78,64407144,9780064407144,eng,321,1480,39,5/8/2001,HarperTrophy,10-13
2291,8.22,8.23,380016362,9780380016365,en-GB,241,5628,125,5/1/1977,Avon,10-13
2292,7.87,9.58,64433730,9780064433730,eng,32,1538,59,9/15/1995,HarperCollins,10-13
2293,8.22,7.23,60565098,9780060565091,eng,3,91,13,6/13/2006,HarperFestival,10-13
2294,7.49,7.74,006440692X,9780064406925,eng,32,424,25,9/6/1997,Winter on the Farm (My First Little House),10-13
2295,9.09,7.89,64434974,9780064434973,eng,40,867,31,2/2/2000,HarperCollins,10-13
2296,8.06,8.61,64409902,9780064409902,eng,176,4799,88,6/1/2004,Harper Trophy,10-13
2297,6.81,8.95,385325339,9780385325332,eng,39,143,18,10/13/1998,Doubleday Books for Young Readers,10-13
2298,8.57,7.84,1558491228,9781558491229,eng,304,35,5,11/21/1997,University of Massachusetts Press,10-13
2299,7.07,7.6,006056508X,9780060565084,eng,7,105,12,3/28/2006,HarperFestival,10-13
2300,8.23,9.5,60885386,9780060885380,eng,357,45778,1286,1/1/2007,HarperTrophy,10-13
2301,9.14,8.12,60885432,9780060885434,eng,374,71853,646,1/1/2007,HarperTrophy,10-13
2302,8.32,7.82,64420817,9780064420815,eng,80,66,7,10/6/1999,HarperCollins,10-13
2303,8.12,7.28,64462048,9780064462044,eng,64,59,6,3/21/1998,HarperCollins,10-13
2304,7.33,8.4,64434877,9780064434874,eng,32,2142,72,9/20/1997,HarperCollins,10-13
2305,7.93,6.73,60885424,9780060885427,eng,422,67427,1048,1/1/2007,HarperTrophy,10-13
2306,7.36,8.48,006443494X,9780064434942,eng,40,453,17,9/5/1998,HarperCollins,10-13
2307,8.47,7.99,64434982,9780064434980,eng,32,324,23,1/16/1999,HarperCollins,10-13
2308,7.04,8.12,60885459,9780060885458,eng,126,28259,533,1/2/2007,HarperTrophy,10-13
2309,7.03,8.4,64460908,9780064460903,eng,256,3375,91,9/7/1989,HarperCollins,10-13
2310,8.32,7.95,60885394,9780060885397,eng,309,635,30,1/1/2007,HarperTrophy,10-13
2311,7.36,8.11,64401588,9780064401586,en-US,118,192,32,10/1/1985,HarperTrophy,10-13
2312,7.09,7.97,60885378,9780060885373,eng,198,201840,3463,1/1/2007,HarperTrophy,10-13
2313,7.17,8,789422131,9780789422132,eng,64,8,2,9/15/1997,Dorling Kindersley Children,10-13
2314,8.29,8.16,756616344,9780756616342,eng,624,570,17,9/19/2005,DK,10-13
2315,7.5,9.16,786864028,9780786864027,eng,192,34,2,5/1/1998,Disney Enterprises,10-13
2316,8.51,7.96,9707705736,9789707705739,spa,256,16,4,7/1/2006,Alfaguara,10-13
2317,7.98,7.87,789458209,9780789458209,eng,64,5,0,6/14/2000,DK Children,10-13
2318,6.58,8.6,783548818,9780783548814,eng,64,4,0,5/24/1999,Time Life Medical,10-13
2319,8.84,7.84,375875263,9780375875267,eng,289,621,82,4/1/2006,Random House Books for Young Readers,10-13
2320,9.06,7.74,60598972,9780060598976,eng,256,1896,202,10/17/2006,Eminent Lives,10-13
2321,8.73,8.65,1581345267,9781581345261,en-US,416,12789,221,3/11/2004,Crossway Books,10-13
2322,8.43,7.67,922729360,9780922729364,en-GB,100,55,6,9/21/2017,Summit University Press,10-13
2323,6.18,7.78,385410786,9780385410786,en-US,64,125,22,4/1/1990,Doubleday Books for Young Readers,10-13
2324,8.78,7.9,1857151372,9781857151374,eng,848,47,6,3/18/1993,Everyman's Library,10-13
2325,7.05,7.17,009974421X,9780099744214,eng,880,333,27,8/7/1997,Vintage Classics,10-13
2326,8.08,7.88,807011010,9780807011010,eng,231,129,7,1/3/1986,Beacon Press,10-13
2327,8,6.75,195181301,9780195181302,eng,253,4245,133,9/15/2005,Oxford University Press  USA,10-13
2328,7.66,7.37,1557091846,9781557091840,eng,103,1038,100,8/1/2006,Applewood Books,10-13
2329,8.61,7.96,448431459,9780448431451,eng,103,692,80,7/28/2003,Penguin Workshop,10-13
2330,7.74,8.87,034542705X,9780345427052,en-US,352,9963,206,11/28/1998,Ballantine Books,10-13
2331,7.5,8.93,399154000,9780399154003,eng,308,4119,252,10/1/2006,Putnam Publishing Group,10-13
2332,7.92,8.1,425194981,9780425194980,eng,292,3062,94,2/3/2004,G.P. Putnam's Sons,10-13
2333,8.8,7.21,425201910,9780425201916,eng,256,2538,63,4/5/2005,G.P. Putnam's Sons,10-13
2334,9.36,7.46,425194973,9780425194973,eng,277,4964,124,1/6/2004,G.P. Putnam's Sons,10-13
2335,7.37,8.45,425210766,9780425210765,eng,304,2400,93,7/5/2006,G.P. Putnam's Sons,10-13
2336,8.43,7.85,425206955,9780425206959,eng,304,4675,129,10/4/2005,G.P. Putnam's Sons,10-13
2337,8.47,7.78,042519938X,9780425199381,eng,341,3461,133,12/7/2004,G.P. Putnam's Sons,10-13
2338,8.3,7.76,425196739,9780425196731,en-US,288,2215,60,4/6/2004,G.P. Putnam's Sons,10-13
2339,6.77,6.73,425208850,9780425208854,eng,304,2910,84,6/6/2006,G.P. Putnam's Sons,10-13
2340,6.65,8.5,515123463,9780515123463,eng,320,3581,113,9/1/1998,Jove,10-13
2341,8.01,7.47,425199932,9780425199930,eng,320,3758,128,1/4/2005,G.P. Putnam's Sons,10-13
2342,8.22,7.93,425199169,9780425199169,eng,288,4600,113,11/2/2004,G.P. Putnam's Sons,10-13
2343,8.6,8.61,042520846X,9780425208465,eng,320,3513,143,2/7/2006,G.P. Putnam's Sons,10-13
2344,7.9,6.65,042519745X,9780425197455,eng,320,3490,177,8/3/2004,G.P. Putnam's Sons,10-13
2345,6.47,7,425199835,9780425199831,eng,272,2004,54,9/7/2004,G.P. Putnam's Sons,10-13
2346,7.84,9.34,425196747,9780425196748,eng,352,2935,154,5/4/2004,G.P. Putnam's Sons,10-13
2347,8.27,7.92,042519499X,9780425194997,eng,304,2053,85,3/2/2004,G.P. Putnam's Sons,10-13
2347,8.27,7.92,042519499X,9780425194997,eng,304,2053,85,3/2/2004,G.P. Putnam's Sons,10-13
2348,8.41,9.34,449221393,9780449221396,eng,384,2635,107,12/29/1993,Fawcett Books,10-13
2349,8.21,7.69,515125601,9780515125603,eng,276,2587,89,8/1/1999,Jove,10-13
2350,8.46,9.6,425202887,9780425202883,eng,288,5043,121,5/3/2005,G.P. Putnam's Sons,10-13
2351,8.1,6.95,425207188,9780425207185,eng,384,3786,134,12/6/2005,G.P. Putnam's Sons,10-13
2352,8.75,6.32,425197050,9780425197059,en-US,272,96,4,7/6/2004,G.P. Putnam's Sons,10-13
2353,9.74,9.05,425198006,9780425198001,eng,288,3749,130,2/1/2005,G.P. Putnam's Sons,10-13
2354,7.85,9.03,718132386,9780718132385,eng,288,3092,132,10/3/2000,Michael Joseph,10-13
2355,5.63,7.94,425203549,9780425203545,eng,304,5108,143,6/7/2005,G.P. Putnam's Sons,10-13
2356,7.53,8.53,449213307,9780449213308,eng,468,82,2,7/12/1987,Fawcett,10-13
2357,8.17,8.73,449220494,9780449220498,eng,221,64,3,3/22/1992,Fawcett,10-13
2358,8.1,6.66,399143068,9780399143069,eng,707,32,0,11/10/1997,Putnam Adult,10-13
2359,8.47,8.3,515125512,9780515125511,eng,277,56,4,4/1/2000,Jove,10-13
2360,7.68,8.62,399244913,9780399244919,eng,32,1371,205,7/25/2006,G.P. Putnam's Sons Books for Young Readers,10-13
2361,7.72,6.93,1861979339,9781861979339,eng,214,204,30,10/24/2005,Profile Books,10-13
2362,8.29,8.52,778801462,9780778801467,eng,606,155,16,9/14/2006,Robert Rose,10-13
2363,8.19,8.47,393325172,9780393325171,en-US,459,541,95,10/17/2003,W. W. Norton  Company,10-13
2364,7.65,8.18,393325539,9780393325539,eng,168,96,13,10/17/2003,W. W. Norton  Company,10-13
2365,8.61,7.45,786177837,9780786177837,eng,10,3659,80,10/1/2005,Blackstone Audiobooks,10-13
2366,9.18,9.04,60584084,9780060584085,eng,372,799,31,2/28/2006,Avon,10-13
2367,8.63,6.46,415936845,9780415936842,eng,278,26,0,10/14/2001,Routledge,10-13
2368,6.65,8.28,1582432902,9781582432908,eng,436,1818,89,9/25/2003,Counterpoint LLC,10-13
2369,9.27,8.97,385337639,9780385337632,eng,324,14109,1591,1/13/2003,Dial Press Trade Paperback,10-13
2370,7.47,8.89,312861877,9780312861872,eng,592,119937,3139,7/15/1996,Tor Books,10-13
2371,7.61,9.43,786712341,9780786712342,eng,320,148,6,11/11/2003,Da Capo Press,10-13
2372,7.54,7,142002720,9780142002728,eng,224,18,4,9/3/2002,Penguin Books,10-13
2373,6.06,7.92,8497643658,9788497643658,eng,192,116,11,4/1/2005,Edimat Libros,10-13
2374,10.52,8.03,553383531,9780553383539,eng,272,5768,262,8/29/2006,Bantam,10-13
2375,8.4,9.6,684845776,9780684845777,eng,448,25135,420,12/22/1997,Free Press,10-13
2376,7.8,8.58,721601944,9780721601946,en-US,432,55,6,11/12/2004,Saunders,10-13
2377,8.73,8.08,055337933X,9780553379334,en-US,445,24792,1139,5/29/2001,Bantam,10-13
2378,7.52,9.06,1842430351,9781842430354,eng,342,54516,2721,4/9/2001,No Exit Press,10-13
2379,9.53,8.72,345418905,9780345418906,eng,224,166574,2192,4/26/2005,Del Rey,10-13
2380,8.33,8.67,330491237,9780330491235,eng,167,93997,1394,3/8/2002,Picador USA,10-13
2381,9.2,7.92,739332074,9780739332078,eng,6,493,95,6/1/2006,Random House Audio Publishing Group,10-13
2382,7.79,10.05,2290053651,9782290053652,fre,189,8790,152,11/30/2001,J'ai Lu,10-13
2383,8.47,7.73,330491199,9780330491198,eng,180,3115,306,3/8/2002,Picador USA,10-13
2384,8.61,7.64,517599244,9780517599242,eng,96,294,19,10/11/1994,Harmony,10-13
2385,8.64,8.65,2864603497,9782864603498,fre,108,2122,86,11/1/1998,Klincksieck,10-13
2386,6.42,7.64,385517211,9780385517218,eng,277,621,90,11/7/2006,Doubleday Books,10-13
2387,7.11,7.57,1594865671,9781594865671,eng,328,5783,433,5/24/2006,Rodale Books,10-13
2388,8.26,7.36,140260897,9780140260892,en-US,448,1485,94,9/1/1996,Penguin Books,10-13
2389,7.47,8.6,375708766,9780375708763,eng,672,7326,430,2/15/2000,Vintage,10-13
2390,7.24,7.59,375708731,9780375708732,eng,430,7265,526,2/15/2000,Vintage,10-13
2391,8.47,8.47,375758739,9780375758737,eng,302,17939,947,4/9/2002,Random House Trade,10-13
2392,6.04,8.12,965193772,9780965193771,eng,299,15,3,1/1/2001,Random house,10-13
2393,6.79,8.38,068485256X,9780684852560,eng,506,8966,454,3/1/1998,Simon  Schuster,10-13
2394,8.47,8.42,373692285,9780373692286,eng,207,112,5,5/31/2005,Harlequin Temptation,10-13
2395,9.22,7.93,312936915,9780312936914,eng,496,4991,271,3/1/2005,St. Martin's Paperbacks,10-13
2396,6.91,7.59,571178561,9780571178568,eng,589,114,14,11/10/1995,Faber  Faber,10-13
2397,7.77,8.23,1844080080,9781844080083,en-GB,240,2011,84,6/1/2004,Virago UK,13-16
2398,7.15,8.38,688172377,9780688172374,eng,240,11981,735,3/15/2011,William Morrow Paperbacks,13-16
2399,8.2,8.68,1844082520,9781844082520,en-US,240,509,25,11/1/2005,Virago UK,13-16
2400,7.07,8.49,2226135510,9782226135513,fre,288,1,0,11/1/2002,Albin Michel,13-16
2401,7.95,7.24,582435676,9780582435674,eng,112,68,9,2/19/2001,Longman,13-16
2402,8.47,8.9,91881803,9780091881801,eng,340,123,12,11/8/2001,Ebury Press,13-16
2403,8.48,8.1,307264556,9780307264558,eng,137,38506,4719,8/1/2006,Knopf Publishing Group,13-16
2404,8.07,7.35,345487427,9780345487421,eng,217,506,53,12/26/2006,Ballantine Books,13-16
2405,8.77,7,789488779,9780789488770,eng,36,24,3,2/15/2003,DK Publishing,13-16
2406,9.6,6.62,60245603,9780060245603,en-US,40,4171,518,7/31/2007,HarperCollins,13-16
2407,8.86,8.86,789479311,9780789479310,eng,12,24,6,9/19/2001,DK Children,13-16
2408,8.27,7.63,807588970,9780807588970,eng,24,113,4,1/1/2000,Albert Whitman  Company,13-16
